指数代码_IdxCd,指数名称_IdxNm,指数全称_IdxFNm,指数拼音简称_ChiSpelling,交易日期_TrdDt,涨跌幅(%)_ChgPct,
"000002","A股指数","上证A股指数","AGZS",2009-05-08,"1.08979454"
"000002","A股指数","上证A股指数","AGZS",2009-05-11,"-1.74619225"
"000002","A股指数","上证A股指数","AGZS",2009-05-12,"1.48688054"
"000002","A股指数","上证A股指数","AGZS",2009-05-13,"1.74442043"
"000002","A股指数","上证A股指数","AGZS",2009-05-14,"-0.90031198"
"000002","A股指数","上证A股指数","AGZS",2009-05-15,"0.20099683"
"000002","A股指数","上证A股指数","AGZS",2009-05-18,"0.28187548"
"000002","A股指数","上证A股指数","AGZS",2009-05-19,"0.90052916"
"000002","A股指数","上证A股指数","AGZS",2009-05-20,"-0.94961634"
"000002","A股指数","上证A股指数","AGZS",2009-05-21,"-1.53932116"
"000002","A股指数","上证A股指数","AGZS",2009-05-22,"-0.50227342"
"000002","A股指数","上证A股指数","AGZS",2009-05-25,"0.47774006"
"000002","A股指数","上证A股指数","AGZS",2009-05-26,"-0.82309905"
"000002","A股指数","上证A股指数","AGZS",2009-05-27,"1.71834713"
"000002","A股指数","上证A股指数","AGZS",2009-06-01,"3.36061718"
"000002","A股指数","上证A股指数","AGZS",2009-06-02,"0.11111842"
"000002","A股指数","上证A股指数","AGZS",2009-06-03,"1.99574344"
"000002","A股指数","上证A股指数","AGZS",2009-06-04,"-0.40844721"
"000002","A股指数","上证A股指数","AGZS",2009-06-05,"-0.48617038"
"000002","A股指数","上证A股指数","AGZS",2009-06-08,"0.52597694"
"000002","A股指数","上证A股指数","AGZS",2009-06-09,"0.70847350"
"000002","A股指数","上证A股指数","AGZS",2009-06-10,"1.01639824"
"000002","A股指数","上证A股指数","AGZS",2009-06-11,"-0.67496438"
"000002","A股指数","上证A股指数","AGZS",2009-06-12,"-1.91522861"
"000002","A股指数","上证A股指数","AGZS",2009-06-15,"1.67335193"
"000002","A股指数","上证A股指数","AGZS",2009-06-16,"-0.48740506"
"000002","A股指数","上证A股指数","AGZS",2009-06-17,"1.22928541"
"000002","A股指数","上证A股指数","AGZS",2009-06-18,"1.56357850"
"000002","A股指数","上证A股指数","AGZS",2009-06-19,"0.93506672"
"000002","A股指数","上证A股指数","AGZS",2009-06-22,"0.55145077"
"000002","A股指数","上证A股指数","AGZS",2009-06-23,"-0.12149250"
"000002","A股指数","上证A股指数","AGZS",2009-06-24,"1.02340505"
"000002","A股指数","上证A股指数","AGZS",2009-06-25,"0.09449454"
"000002","A股指数","上证A股指数","AGZS",2009-06-26,"0.10564019"
"000002","A股指数","上证A股指数","AGZS",2009-06-29,"1.60765376"
"000002","A股指数","上证A股指数","AGZS",2009-06-30,"-0.54039344"
"000002","A股指数","上证A股指数","AGZS",2009-07-01,"1.64749986"
"000002","A股指数","上证A股指数","AGZS",2009-07-02,"1.73616356"
"000002","A股指数","上证A股指数","AGZS",2009-07-03,"0.91857320"
"000002","A股指数","上证A股指数","AGZS",2009-07-06,"1.17723044"
"000002","A股指数","上证A股指数","AGZS",2009-07-07,"-1.12737740"
"000002","A股指数","上证A股指数","AGZS",2009-07-08,"-0.28209036"
"000002","A股指数","上证A股指数","AGZS",2009-07-09,"1.37337986"
"000002","A股指数","上证A股指数","AGZS",2009-07-10,"-0.29336095"
"000002","A股指数","上证A股指数","AGZS",2009-07-13,"-1.07438595"
"000002","A股指数","上证A股指数","AGZS",2009-07-14,"2.09903717"
"000002","A股指数","上证A股指数","AGZS",2009-07-15,"1.38089678"
"000002","A股指数","上证A股指数","AGZS",2009-07-16,"-0.15278040"
"000002","A股指数","上证A股指数","AGZS",2009-07-17,"0.18517887"
"000002","A股指数","上证A股指数","AGZS",2009-07-20,"2.42360222"
"000002","A股指数","上证A股指数","AGZS",2009-07-21,"-1.64434378"
"000002","A股指数","上证A股指数","AGZS",2009-07-22,"2.59697177"
"000002","A股指数","上证A股指数","AGZS",2009-07-23,"0.96930697"
"000002","A股指数","上证A股指数","AGZS",2009-07-24,"1.33006512"
"000002","A股指数","上证A股指数","AGZS",2009-07-27,"1.85836806"
"000002","A股指数","上证A股指数","AGZS",2009-07-28,"0.08520630"
"000002","A股指数","上证A股指数","AGZS",2009-07-29,"-5.00568759"
"000002","A股指数","上证A股指数","AGZS",2009-07-30,"1.68866188"
"000002","A股指数","上证A股指数","AGZS",2009-07-31,"2.72534000"
"000002","A股指数","上证A股指数","AGZS",2009-08-03,"1.48316838"
"000002","A股指数","上证A股指数","AGZS",2009-08-04,"0.25086768"
"000002","A股指数","上证A股指数","AGZS",2009-08-05,"-1.23819222"
"000002","A股指数","上证A股指数","AGZS",2009-08-06,"-2.10740148"
"000002","A股指数","上证A股指数","AGZS",2009-08-07,"-2.84723529"
"000002","A股指数","上证A股指数","AGZS",2009-08-10,"-0.34012840"
"000002","A股指数","上证A股指数","AGZS",2009-08-11,"0.45896101"
"000002","A股指数","上证A股指数","AGZS",2009-08-12,"-4.66531985"
"000002","A股指数","上证A股指数","AGZS",2009-08-13,"0.89847889"
"000002","A股指数","上证A股指数","AGZS",2009-08-14,"-2.97950532"
"000002","A股指数","上证A股指数","AGZS",2009-08-17,"-5.78364375"
"000002","A股指数","上证A股指数","AGZS",2009-08-18,"1.40003544"
"000002","A股指数","上证A股指数","AGZS",2009-08-19,"-4.31070627"
"000002","A股指数","上证A股指数","AGZS",2009-08-20,"4.52699516"
"000002","A股指数","上证A股指数","AGZS",2009-08-21,"1.68804068"
"000002","A股指数","上证A股指数","AGZS",2009-08-24,"1.10343984"
"000002","A股指数","上证A股指数","AGZS",2009-08-25,"-2.59799576"
"000002","A股指数","上证A股指数","AGZS",2009-08-26,"1.77307514"
"000002","A股指数","上证A股指数","AGZS",2009-08-27,"-0.71796897"
"000002","A股指数","上证A股指数","AGZS",2009-08-28,"-2.91347131"
"000002","A股指数","上证A股指数","AGZS",2009-08-31,"-6.74716550"
"000002","A股指数","上证A股指数","AGZS",2009-09-01,"0.60175483"
"000002","A股指数","上证A股指数","AGZS",2009-09-02,"1.16733687"
"000002","A股指数","上证A股指数","AGZS",2009-09-03,"4.79320343"
"000002","A股指数","上证A股指数","AGZS",2009-09-04,"0.58343428"
"000002","A股指数","上证A股指数","AGZS",2009-09-07,"0.68260772"
"000002","A股指数","上证A股指数","AGZS",2009-09-08,"1.71505734"
"000002","A股指数","上证A股指数","AGZS",2009-09-09,"0.53814817"
"000002","A股指数","上证A股指数","AGZS",2009-09-10,"-0.72795235"
"000002","A股指数","上证A股指数","AGZS",2009-09-11,"2.22257768"
"000002","A股指数","上证A股指数","AGZS",2009-09-14,"1.23923892"
"000002","A股指数","上证A股指数","AGZS",2009-09-15,"0.22923174"
"000002","A股指数","上证A股指数","AGZS",2009-09-16,"-1.12337389"
"000002","A股指数","上证A股指数","AGZS",2009-09-17,"2.02006726"
"000002","A股指数","上证A股指数","AGZS",2009-09-18,"-3.19555216"
"000002","A股指数","上证A股指数","AGZS",2009-09-21,"0.14495816"
"000002","A股指数","上证A股指数","AGZS",2009-09-22,"-2.34375401"
"000002","A股指数","上证A股指数","AGZS",2009-09-23,"-1.89531829"
"000002","A股指数","上证A股指数","AGZS",2009-09-24,"0.38249161"
"000002","A股指数","上证A股指数","AGZS",2009-09-25,"-0.51755195"
"000002","A股指数","上证A股指数","AGZS",2009-09-28,"-2.65577123"
"000002","A股指数","上证A股指数","AGZS",2009-09-29,"-0.32101450"
"000002","A股指数","上证A股指数","AGZS",2009-09-30,"0.90525711"
"000002","A股指数","上证A股指数","AGZS",2009-10-09,"4.76475858"
"000002","A股指数","上证A股指数","AGZS",2009-10-12,"-0.59269523"
"000002","A股指数","上证A股指数","AGZS",2009-10-13,"1.44153706"
"000002","A股指数","上证A股指数","AGZS",2009-10-14,"1.17165074"
"000002","A股指数","上证A股指数","AGZS",2009-10-15,"0.31204671"
"000002","A股指数","上证A股指数","AGZS",2009-10-16,"-0.10571724"
"000002","A股指数","上证A股指数","AGZS",2009-10-19,"2.07247086"
"000002","A股指数","上证A股指数","AGZS",2009-10-20,"1.52258984"
"000002","A股指数","上证A股指数","AGZS",2009-10-21,"-0.45236680"
"000002","A股指数","上证A股指数","AGZS",2009-10-22,"-0.62900459"
"000002","A股指数","上证A股指数","AGZS",2009-10-23,"1.85324091"
"000002","A股指数","上证A股指数","AGZS",2009-10-26,"0.05895829"
"000002","A股指数","上证A股指数","AGZS",2009-10-27,"-2.83767589"
"000002","A股指数","上证A股指数","AGZS",2009-10-28,"0.32558148"
"000002","A股指数","上证A股指数","AGZS",2009-10-29,"-2.34306091"
"000002","A股指数","上证A股指数","AGZS",2009-10-30,"1.19588879"
"000002","A股指数","上证A股指数","AGZS",2009-11-02,"2.69794012"
"000002","A股指数","上证A股指数","AGZS",2009-11-03,"1.22101775"
"000002","A股指数","上证A股指数","AGZS",2009-11-04,"0.45873426"
"000002","A股指数","上证A股指数","AGZS",2009-11-05,"0.84706140"
"000002","A股指数","上证A股指数","AGZS",2009-11-06,"0.28430121"
"000002","A股指数","上证A股指数","AGZS",2009-11-09,"0.36722165"
"000002","A股指数","上证A股指数","AGZS",2009-11-10,"0.09200214"
"000002","A股指数","上证A股指数","AGZS",2009-11-11,"-0.11197396"
"000002","A股指数","上证A股指数","AGZS",2009-11-12,"-0.08208623"
"000002","A股指数","上证A股指数","AGZS",2009-11-13,"0.42359453"
"000002","A股指数","上证A股指数","AGZS",2009-11-16,"2.75694546"
"000002","A股指数","上证A股指数","AGZS",2009-11-17,"0.22795017"
"000002","A股指数","上证A股指数","AGZS",2009-11-18,"0.61482950"
"000002","A股指数","上证A股指数","AGZS",2009-11-19,"0.52473718"
"000002","A股指数","上证A股指数","AGZS",2009-11-20,"-0.37030018"
"000002","A股指数","上证A股指数","AGZS",2009-11-23,"0.92380171"
"000002","A股指数","上证A股指数","AGZS",2009-11-24,"-3.42989779"
"000002","A股指数","上证A股指数","AGZS",2009-11-25,"2.05321042"
"000002","A股指数","上证A股指数","AGZS",2009-11-26,"-3.62108718"
"000002","A股指数","上证A股指数","AGZS",2009-11-27,"-2.35522295"
"000002","A股指数","上证A股指数","AGZS",2009-11-30,"3.19389364"
