证监会行业门类代码_Csrciccd1,日期_Date,行业月收益率_流通市值加权_Mrettmv,
"B",2007-02-28,"0.0677"
"B",2007-03-30,"0.0385"
"B",2007-04-30,"0.2891"
"B",2007-05-31,"0.2048"
"B",2007-06-29,"-0.0113"
"B",2007-07-31,"0.2579"
"B",2007-08-31,"0.2733"
"B",2007-09-28,"0.2082"
"B",2007-10-31,"0.0112"
"B",2007-11-30,"-0.1812"
"B",2007-12-28,"0.1017"
"B",2008-01-31,"-0.1628"
"B",2008-02-29,"-0.0247"
"B",2008-03-31,"-0.2226"
"B",2008-04-30,"0.0952"
"B",2008-05-30,"0.0163"
"B",2008-06-30,"-0.1809"
"B",2008-07-31,"-0.0472"
"B",2008-08-29,"-0.2072"
"B",2008-09-26,"-0.0316"
"B",2008-10-31,"-0.3298"
"B",2008-11-28,"0.1143"
"B",2008-12-31,"-0.0125"
"B",2009-01-23,"0.1636"
"B",2009-02-27,"0.0235"
"B",2009-03-31,"0.1843"
"B",2009-04-30,"0.1060"
"B",2009-05-27,"0.1054"
"B",2009-06-30,"0.1289"
"B",2009-07-31,"0.2565"
"B",2009-08-31,"-0.2570"
"B",2009-09-30,"0.0485"
"B",2009-10-30,"0.1114"
"B",2009-11-30,"0.0779"
"B",2009-12-31,"0.0733"
"B",2010-01-29,"-0.1747"
"B",2010-02-26,"-0.0003"
"B",2010-03-31,"0.0300"
"B",2010-04-30,"-0.0849"
"B",2010-05-31,"-0.1272"
"B",2010-06-30,"-0.1053"
"B",2010-07-30,"0.1425"
"B",2010-08-31,"-0.0152"
"B",2010-09-30,"0.0302"
"B",2010-10-29,"0.2187"
"B",2010-11-30,"-0.1107"
"B",2010-12-31,"0.0287"
"B",2011-01-31,"0.0028"
"B",2011-02-28,"0.0163"
"B",2011-03-31,"0.0359"
"B",2011-04-29,"-0.0120"
"B",2011-05-31,"-0.0640"
"B",2011-06-30,"0.0261"
"B",2011-07-29,"-0.0132"
"B",2011-08-31,"-0.0647"
"B",2011-09-30,"-0.0331"
"B",2011-10-31,"0.0096"
"B",2011-11-30,"-0.0487"
"B",2011-12-30,"-0.0163"
"B",2012-01-31,"0.0719"
"B",2012-02-29,"0.0343"
"B",2012-03-30,"-0.0794"
"B",2012-04-27,"0.0415"
"B",2012-05-31,"-0.0316"
"B",2012-06-29,"-0.0676"
"B",2012-07-31,"-0.0265"
"B",2012-08-31,"-0.0232"
"B",2012-09-28,"0.0409"
"B",2012-10-31,"-0.0176"
"B",2012-11-30,"-0.0444"
"B",2012-12-31,"0.1157"
"B",2013-01-31,"0.0223"
"B",2013-02-28,"-0.0256"
"B",2013-03-29,"-0.0460"
"B",2013-04-26,"-0.0523"
"B",2013-05-31,"0.0111"
"B",2013-06-28,"-0.1474"
"B",2013-07-31,"0.0348"
"B",2013-08-30,"0.0111"
"B",2013-09-30,"0.0139"
"B",2013-10-31,"-0.0065"
"B",2013-11-29,"0.0257"
"B",2013-12-31,"-0.0528"
"B",2014-01-30,"-0.0434"
"B",2014-02-28,"0.0398"
"B",2014-03-31,"-0.0279"
"B",2014-04-30,"-0.0096"
"B",2014-05-30,"0.0166"
"B",2014-06-30,"0.0254"
"B",2014-07-31,"0.0722"
"B",2014-08-29,"0.0022"
"B",2014-09-30,"0.0205"
"B",2014-10-31,"-0.0048"
"B",2014-11-28,"0.0457"
"B",2014-12-31,"0.2368"
"B",2015-01-30,"0.0205"
"B",2015-02-27,"0.0009"
"B",2015-03-31,"0.0619"
"B",2015-04-30,"0.1745"
"B",2015-05-29,"-0.0727"
"B",2015-06-30,"-0.0246"
"B",2015-07-31,"-0.1214"
"B",2015-08-31,"-0.1691"
"B",2015-09-30,"-0.0708"
"B",2015-10-30,"0.0761"
"B",2015-11-30,"-0.0228"
"B",2015-12-31,"0.0022"
"B",2016-01-29,"-0.1411"
"B",2016-02-29,"0.0092"
"B",2016-03-31,"0.0626"
"B",2016-04-29,"0.0089"
"B",2016-05-31,"-0.0267"
"B",2016-06-30,"0.0086"
"B",2016-07-29,"0.0264"
"B",2016-08-31,"0.0326"
"B",2016-09-30,"-0.0287"
"B",2016-10-31,"0.0410"
"B",2016-11-30,"0.0280"
"B",2016-12-30,"0.0005"
"B",2017-01-26,"0.0708"
"B",2017-02-28,"-0.0185"
"B",2017-03-31,"-0.0173"
"B",2017-04-28,"-0.0217"
"B",2017-05-31,"0.0057"
"B",2017-06-30,"0.0094"
"B",2017-07-31,"0.0913"
"B",2017-08-31,"0.0052"
"B",2017-09-29,"0.0006"
"B",2017-10-31,"-0.0101"
"B",2017-11-30,"0.0120"
"B",2017-12-29,"-0.0014"
"B",2018-01-31,"0.1100"
"B",2018-02-28,"-0.0943"
"B",2018-03-30,"-0.0475"
"B",2018-04-27,"0.0010"
"B",2018-05-31,"0.0106"
"B",2018-06-29,"-0.0361"
"B",2018-07-31,"0.0032"
"B",2018-08-31,"0.0016"
"B",2018-09-28,"0.0980"
"B",2018-10-31,"-0.0797"
"B",2018-11-30,"-0.0649"
"B",2018-12-28,"-0.0645"
"B",2019-01-31,"0.0419"
